business_id,stars,Alcohol,Ambience_casual,Ambience_classy,BestNights_friday,BestNights_saturday,BikeParking,BusinessAcceptsCreditCards,BusinessParking_lot,BusinessParking_street,Caters,DogsAllowed,DriveThru,GoodForKids,GoodForMeal_breakfast,GoodForMeal_brunch,GoodForMeal_lunch,GoodForMeal_dinner,HappyHour,HasTV,NoiseLevel,OutdoorSeating,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsPriceRange2,RestaurantsReservations,RestaurantsTableService,RestaurantsTakeOut,WheelchairAccessible,WiFi
8UNGDhJUMRrPhzKq59bxwA,4.5,0.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.33,0,0,0,0.0,0,0,1,0,0.0
pIjYZSGPqorSL77I4MaWvg,4.5,0.0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0.33,1,1,1,0.33,0,0,1,1,1.0
Zre8y_XnmF0Pt2Lj5GhmVw,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,1,0,1,0.0,0,0,0,0,0.0
DrIW7xz1LlilKxwR-wAytQ,3.0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0.33,0,0,1,0.33,0,1,0,0,1.0
ZmrebvKKDIOKNCQaNo_8xg,3.5,0.5,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0.33,1,1,1,0.0,0,0,1,0,1.0
G8H-8KnMFjS4bHtTBX9t7A,2.0,0.5,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0.33,0,0,1,0.33,0,0,1,0,0.0
-FasKNAqishyfjAarVgJtw,2.5,1.0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0.67,1,0,1,0.33,0,1,1,1,1.0
dbcyr5OqDle6YdafD9YPbw,3.5,1.0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0.33,1,1,1,0.33,0,1,1,0,1.0
N18rU96Qr_XQtSqfQynZMg,4.0,1.0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0.33,1,1,1,0.33,1,1,1,0,1.0
8ObCdQQ3mHwDsSsk75Z2lA,4.0,1.0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0.33,1,1,1,0.33,1,1,1,1,1.0
5-EypFrTq9fkNCcnEWo7Ow,2.5,0.5,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0.0,0,1,1,0.0,0,0,1,0,0.0
wlfpN7V_f4HW5yKHTAJm5g,2.5,0.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.0,0,1,1,0.0,0,0,1,0,0.0
rBpB66tz_BV_QIA8w19HDg,3.5,0.0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0.33,0,1,1,0.0,0,0,1,1,1.0
J88CJWJi7UvpUiBBrRS0gA,4.5,0.0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0.0,0,0,1,0.0,0,1,1,0,0.0
sn4-BbWfsdQ4UVukfRl2Nw,4.0,0.5,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.33,0,0,1,0.33,0,0,1,0,0.0
hqqBYeQQ_c2FMvgGKrr59A,3.0,1.0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0.33,0,1,1,0.33,1,1,1,1,0.0
GGFmwJLQrwbI9Ytr7IrLvg,3.5,0.0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0.33,0,1,1,0.0,0,1,1,0,0.0
fT0zsA9jwDpzZ0zhdfacyg,2.0,0.0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0.33,0,1,1,0.0,0,1,1,0,1.0
88mgNvPd6aCIYBpQmDY5GQ,3.5,1.0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0.33,1,1,1,0.33,1,0,1,0,0.0
ZuYD3r8Kb5IECQC5ufKREQ,2.0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0.33,1,1,0,0.0,0,0,1,0,1.0
MknwuLhOJ96naxbmm12CPQ,5.0,0.0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.33,0,1,0,0.5,0,0,1,1,0.0
gY6xgzPZXPv-8R70cADfqA,4.0,0.0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0.0,0,1,1,0.33,1,1,1,0,0.0
5OX3v2Mn1KiEWrLZtL5DFw,4.0,1.0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0.33,1,1,1,0.33,1,0,1,0,1.0
q5nmlxpyLN95f8ZnBThUWA,2.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0.33,0,1,1,0.0,0,0,1,0,1.0
1TEEvTBN-41nOpFFd1vmOw,3.5,0.5,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0.0,1,1,1,0.0,1,1,1,1,0.0
bKbvmpGy_L96qVtNeR_HNA,4.5,1.0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0.33,0,1,1,0.33,1,1,1,1,1.0
nP4oASaVyGV-FWkxE-zmEw,4.5,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,1,0.33,1,1,0,0,0.0
wgDanVXxbMuP3djeFCk4PQ,3.0,0.0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0.33,0,1,1,0.0,0,0,0,0,0.0
JJjPO_Q3q9x2NXLcWkImoQ,2.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.33,0,1,0,0.5,0,0,1,0,0.0
AbWafS5ER63t71BrzfsEmw,3.5,0.0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0.33,0,1,1,0.0,0,1,0,1,0.0
1kVnChI4aqsPw9i2PVqkkw,4.0,0.5,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0.33,1,1,1,0.33,0,0,1,0,0.0
OeaYw6SpgZntvqBLdIqvXg,4.0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.33,0,1,1,0.33,0,1,1,0,0.0
A1IQx2gNtPFbmLAuLEaIuw,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0.5,0,0,1,0,0.0
DXsz-2d3gwQ9lQP0JVm-Ig,4.5,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,1,1,0.33,1,0,1,0,1.0
1PKvoJ-jtw1UcuzCVtoqiw,4.5,0.5,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0.33,1,0,1,0.5,0,1,0,1,0.0
MQrbEJVHeBT-oXdS-42OTQ,2.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0.0,0,0,0,0,0.0
MObScX791gFEwtkoFA9GQg,3.5,1.0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0.33,1,0,1,0.33,1,1,1,1,1.0
KF1RRfSjz9ljpNXiuMBDCw,4.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0.33,0,1,0,0.0,0,0,1,0,1.0
061FpJWUbhSFP-ZEXSpdGQ,2.5,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.33,0,1,1,0.33,0,0,1,0,0.0
E8fxeLEZ1zEaHFIgEAcilA,2.5,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.33,0,1,1,0.0,0,0,1,0,1.0
XHDglv86dSnNt0e3YSlsFA,2.5,0.0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0.33,0,1,1,0.0,0,0,1,0,1.0
RVUA10GgsZCJpgEoPAKwdw,3.5,1.0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0.33,1,0,1,0.0,1,1,1,1,1.0
vb2XWr50QhBpcOtpzxmKWA,5.0,0.0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.5,0,1,1,1,1.0
CL1kpAsyhhb19w0aWDOLuw,4.0,1.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0.33,1,0,1,0.0,1,0,0,1,1.0
28W1WtQCD5X9GxR6A7q8gA,3.5,0.0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0.33,0,1,0,0.33,0,0,1,0,0.0
KHQXmUFiAD0FHvrMSakJBA,3.5,1.0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0.33,1,1,1,0.33,1,0,1,0,1.0
CWtiEPVlirbiteeK9U60lA,4.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,1,0.5,0,0,1,0,0.0
8wml7Ss5QonxZiBcmSNCxw,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,1,0,0.5,0,0,1,0,0.0
hAkJspgVJ3AS46bZ_gXiTQ,3.5,0.0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0.33,0,1,1,0.0,0,1,1,0,0.0
MmFNgQrsPrFWUx6Wr3KS1w,4.5,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.33,0,0,0,0.0,0,0,1,0,0.0
xWDsUSZ7P0yjTCJWYIZdmg,5.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0.33,0,1,0,0.5,0,0,1,1,0.0
H0TidC6ft9wkTBAhsWrYLQ,3.5,1.0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0.33,0,1,1,0.33,1,1,1,0,0.0
akpxRPU8Hw6LCY1_jJk-XQ,5.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0.33,0,0,1,0,0.0
E1A3JTR-9oFWe9PE4pA65Q,4.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0.0,0,0,1,0,1.0
3wgypcF1yQJSQYqgFkNLpQ,3.0,0.0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0.33,0,1,1,0.33,0,0,1,0,0.0
J_FkKjScVhWM0FKF57DA8g,4.5,0.5,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0.33,1,0,0,0.5,0,0,1,1,1.0
I-_INTauk4ua69LcBCWk8A,2.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0.33,0,0,1,0.0,0,0,1,0,1.0
IhWg_9ceUBP1z7fvxlA9Uw,4.0,0.5,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0.33,1,0,1,0.0,0,0,1,1,1.0
N7wYxm84QtcqTJZfGWpxzw,2.5,0.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0.33,0,1,1,0.0,0,0,1,0,1.0
iQJw5sNNipl5yi8j9oqPhQ,2.0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0.33,0,1,0,0.0,0,0,1,0,0.0
AUialivOAMMuHBt0043Gtw,3.0,0.0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0.33,0,1,1,0.0,0,0,1,0,0.0
_BqMBTyJ6z-mn_EFAznqow,3.5,1.0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.33,1,1,0,0.5,0,1,1,1,1.0
TwPkrfYzpBQwT0-KxAUZBA,1.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,1,0,0.5,0,0,0,0,0.0
sBrCVHCs5CyoOPQDLFiJcg,3.0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0.0,0,1,1,0.0,0,0,1,0,1.0
O-UjMusoD-5lbn0-mxioPA,3.5,1.0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0.67,1,0,1,0.33,1,0,1,1,1.0
D0WJ_kHeMRSzIokta86vjQ,3.0,1.0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0.0,0,1,1,0.33,1,1,1,1,1.0
Nyb2Yv2U5q8zaTHO4L4smw,3.5,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.33,0,1,1,0.0,0,0,1,0,0.0
JHZ9LdG-V9yEcmT2UiBeDQ,3.0,0.5,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0.33,1,1,1,0.0,0,1,1,1,0.0
Nm8N8GU7pYg2rnV_GlwrzQ,3.5,1.0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0.33,1,1,1,0.33,1,1,1,1,0.0
Eto7duDaxGiOvtakWiGEqg,4.0,0.0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0.33,1,1,1,0.0,0,0,1,1,0.0
h0FfVGE8C-U8SDxQPgUjmw,3.5,0.0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0.33,1,1,1,0.0,0,0,1,0,0.0
BUAfHaNLriUstyhCiqtytw,2.0,0.0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0.33,0,0,0,0.0,0,0,1,0,0.0
ySSOZ_fz7wMhfjhWKzdR-w,4.0,0.0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0.33,0,1,1,0.33,0,1,1,1,1.0
oysMjeirauXKhRklyGy8Dw,3.0,1.0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0.33,0,0,0,0.33,0,1,1,1,1.0
KY2_6trlMFlrSk7CKMNVLg,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.33,0,1,1,0.33,1,0,1,0,0.0
0UHIyeodBEMYV0-JmRiVLw,4.5,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.33,0,1,0,0.33,0,0,1,0,0.0
lQDuHd0aiJftrwiMvkt0IQ,2.5,0.0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0.33,0,1,1,0.33,0,0,1,0,0.0
0pL-eq0ufX5jMDgVAvoHHw,3.0,1.0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0.67,0,0,1,0.33,1,1,1,1,0.0
7CwAjHjTPilN_zBuOSdMxg,2.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0.67,0,1,0,0.0,0,0,1,0,1.0
b74QZznVHAgdQBveV7Q0sw,4.0,0.0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0.0,0,0,1,0.33,1,0,1,0,1.0
seBYCXkNA1olAsqr1dDl9Q,4.0,0.0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0.0,0,1,1,0.0,0,0,1,0,0.0
rOO6WIjs0AAOcTRz8KsZHA,3.5,0.0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0.33,0,1,1,0.0,0,0,1,0,1.0
b9HbtcogniEIM1ObayxDIA,2.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.33,0,1,1,0.0,0,0,1,0,0.0
arKiXax3ScSM_z3O-0CIyw,4.0,1.0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0.33,1,1,1,0.33,1,1,1,0,1.0
Am5wWa0v13NZRsJ-g9f9cQ,4.5,0.5,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0.33,1,1,1,0.33,0,0,1,1,1.0
Ux1CCrhp7mqBJG5ZdmK0EA,3.0,0.0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0.33,1,1,1,0.0,0,0,1,0,0.0
s3Q1J4XEVOBiZy9dYUpqpg,3.5,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0.33,1,1,1,0.33,0,0,1,0,1.0
bKppmYKQ_-9cpp2yziB-Qw,2.5,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.33,0,1,1,0.0,0,0,1,0,0.0
SYJ_7skUPMHBPIWK88uM9w,4.0,0.0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0.0,0,1,0,0.0,0,0,1,0,0.0
y44MbCvvtmg1FpkNGSWisw,2.5,0.0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0.67,0,0,1,0.33,0,0,1,0,0.0
d73Cf2TYRPsweXCxeK7WQw,3.5,0.5,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0.33,0,0,1,0.33,0,1,1,0,0.0
qIn57tACk3lBmTNOpZoT8w,4.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0.5,0,0,0,0,0.0
EZGUYI5R9ZM7IV6wW21axQ,1.5,0.0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0.0,1,1,1,0.0,0,0,0,0,0.5
tavK8PX3ysc8DRFEB8AlTA,4.5,0.5,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0.33,1,1,0,0.33,1,1,1,1,1.0
6GiVA2gisWokFVztPgpDtA,3.0,0.0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.33,0,1,0,0.5,0,0,1,1,1.0
XZRsPZb30NWjgqZBSumsSw,4.5,0.5,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0.33,1,1,0,0.33,1,1,1,1,1.0
jXcBX0D2U3tOE5W1x2MXqQ,4.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0.5,0,0,0,0,0.0
SvDyTNMMznMKt_W1IQ1v6Q,3.5,1.0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0.33,1,1,1,0.33,0,1,1,0,1.0
7Ojkt0_941r2_F3HdZOj0A,3.5,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0.0,1,1,1,0.33,0,0,1,0,1.0
jIC4rTuCBTBaBDmgiAvaMQ,4.0,0.0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0.33,0,0,1,0.0,0,0,1,0,1.0
prtoCs0bbLX7UYSeASOSWw,4.5,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0.0,0,0,1,1,0.0
vOXoM9W8-CpHbZUiGbL3dw,3.5,0.5,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0.33,0,0,1,0.0,1,1,1,1,0.0
9AQNVr7SSppVod6eyvl_kA,2.5,0.5,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0.33,1,1,1,0.0,0,0,1,0,0.0
xVZh156d7aBvdSCeWaoPQg,4.0,1.0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.33,1,1,1,0.33,1,0,1,0,1.0
zxqCNze-DDqEZIYrEMJLxg,5.0,0.0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0.33,1,1,0,0.0,0,0,1,1,0.0
c0F9yKr0bJuQDtG1lzDgmQ,4.5,1.0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0.33,1,1,1,0.33,0,1,1,0,1.0
AKISVDuaG5cpUhgU_6fNNg,3.5,0.0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.33,0,1,0,0.5,0,0,1,1,0.0
7yq7vzRlyb7Kv_Z5op6dxw,4.0,1.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0.33,0,0,1,0.33,0,1,1,1,0.0
07aiOK7W40KIAgEYeHES_Q,2.5,1.0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0.33,0,1,1,0.33,0,0,1,0,0.0
3LQsW2WJ1pmnRgH23C6YiA,4.5,0.0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0.33,1,1,1,0.5,0,0,1,0,1.0
C1Z7FycB-vk3Nu7Kxa3fSg,4.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0.0,0,0,0,0,0.0
LqYfBxumubOTRruzk9Z4zw,3.0,1.0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.67,0,1,1,0.0,0,0,1,0,1.0
UGJsZfsSM2Ed0Fk4kn-p5A,5.0,0.0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0.33,0,0,0,0.0,0,0,1,0,0.0
zkUGrri25CXfZc4OS2BtPg,1.5,0.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0.33,0,1,0,0.0,0,0,1,0,1.0
sfwMByVwbb69zhw4xzXzgA,4.5,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,1,0.33,0,1,0,0,0.0
aHHK_n_wGElui6oDmRCL4A,4.5,0.0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0.33,1,0,0,0.0,0,0,1,0,1.0
Vil6Ox7d0GXkKHIzztyUfA,4.5,0.0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0.0,1,0,1,0.0,0,0,1,1,1.0
21jWOqiOzcqHYFKqMEAczA,2.0,0.0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0.33,0,1,0,0.0,0,0,1,0,0.0
RTSlCdSGWJZy0SjTaWsMtQ,3.5,0.5,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0.33,1,0,1,0.33,1,1,1,0,0.0
hsFYXrBAPTlQgcyrJEcDCA,3.5,0.5,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0.33,1,0,1,0.0,0,1,1,0,1.0
qJaweGk0XzeG4cs4B7qV7A,3.5,1.0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0.33,1,0,1,0.33,1,0,1,0,1.0
BY1XPPOsQGSI1KiSXJ_tvQ,2.5,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.33,0,1,0,0.0,0,0,1,0,0.0
8rqwDuBus44caM9fPp52ww,3.0,1.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0.33,1,1,0,0.5,1,1,1,1,1.0
8Ho1ctSlanp9w_-dPmkFSA,1.5,0.0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0.33,0,1,1,0.0,0,0,1,0,1.0
3bDVXWqAZZbSp7bS8aYhfg,4.5,0.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0.33,1,0,1,1,1.0
3gTZAOmML02T1L5gYIHYqQ,4.0,0.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0.33,0,1,1,0.33,1,0,1,0,0.0
vcrTtmz-VZTABbU1bGST4Q,3.5,1.0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0.33,1,0,1,0.33,0,1,1,1,0.0
q3R7928hnPd-kYok74eijg,1.5,0.0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0.67,0,1,1,0.0,0,0,0,0,1.0
9UN4wK1uSo77x50A5J1Jbg,4.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0.5,0,0,1,0,0.0
nQDbvoKKcQap_CIfuAU72Q,3.0,1.0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0.33,1,0,1,0.33,1,0,1,1,1.0
SaLWfZgtvgwvqI9dHhHW5g,2.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.67,1,1,0,0.0,0,0,1,1,0.0
AOaCT7MBizYN09RnP0FYtg,4.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.33,1,0,1,0.0,1,0,1,0,0.0
IBIp-yVFl2PxYS-rgc19Yg,4.5,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.33,0,0,0,0.5,1,0,0,0,1.0
y1Z9tymuBGVDZnYZoLk-2Q,4.0,1.0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0.33,1,1,1,0.67,1,1,1,1,1.0
Le6m4lVrBQdBY3u0xOd_hA,2.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.67,0,1,1,0.0,0,0,1,0,0.0
Kc5d-1ZrHlT2tTEXZzKFyg,2.5,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.33,0,1,0,0.5,0,0,1,0,0.0
NG9dmSB4cY8psYOstDHCUA,4.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.33,1,1,0,0.5,1,0,1,0,0.0
6coKSHnZu8pWHhNPpNM1jA,3.0,1.0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0.33,1,0,1,0.33,1,0,0,0,0.0
0y5x2QxXdeHvs_m0hoO84Q,4.0,0.0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0.33,0,1,1,0.33,0,0,1,0,1.0
jJKvRg2tYr7qWP-VxdjCTQ,3.5,1.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0.67,0,0,1,0.33,1,0,1,0,1.0
Tr-8_aJ7VgywoRk3sMC4Ww,4.5,0.0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0.33,0,0,1,0.33,0,0,1,1,0.0
vaYy-IWyfh1ILji0l2TpzQ,3.5,0.5,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0.33,1,0,1,0.33,1,1,1,1,1.0
-SCIBOTjKGJXmeMMPi-uoQ,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,1,0,0.5,0,0,1,0,0.0
Oh7d7ExBxbIP33KkH6QG6g,3.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0.5,0,0,0,0,1.0
aPD0HkuA7MXNhZZqXiGF4g,3.5,1.0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0.33,1,1,1,0.33,0,1,1,1,1.0
E2njZ5llBW9dSdr6rcg7dg,2.5,0.0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0.33,0,1,0,0.0,0,0,1,1,0.0
FQIbJvN9qnTn_vTpca037w,3.5,0.5,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0.33,0,1,1,0.33,0,1,1,1,1.0
x6kJFqKHkqtQdmZH3B0GSA,4.0,0.0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0.33,0,1,1,0.0,0,0,1,0,0.0
